-3.3793825,-64.7237464,[]
-2.5306954,-66.0815386,[]
-1.0452552,-46.7820804,['No verão abuse de frutas e verduras 🏖\nfruteiranovohorizonte \nDelivery 98437-0733 em Fruteira Novo Horizonte https://t.co/fPMbAGMTir', 'Queria 😢 https://t.co/BCgf1hC5XY', 'Só queria morar aqui e fodase https://t.co/JInWgSgtj0']
-10.7160318,-48.3996255,['Grupo da madruga.. \n\nSuperar nossos desafios é o que nos move.\n\nAproveite as melhores coisa da vida, elas são de gr… https://t.co/2ih9WQDK8r', 'hello! 🥰 https://t.co/wL2rv2MzfG']
-10.2946022,-48.3573915,['Fazenda com 421.000 hectares.\n\nCom maquinário novo para trabalhar as lavouras de soja e outras; \n\nPossui 300.000 ca… https://t.co/x0C7dgIDmi']
-5.6845862,-48.1132637,[]
4.4907549,-61.1644215,[]
-25.4263511,-49.5257209,[]
-8.8331925,-67.3117106,[]
-6.2349144,-57.7758461,[]
1.6003124,-54.1333427,[]
-5.9114,-35.2477,['#homeoffice #direitoadministrativo #direitopenal #direitoprocessualpenal #direitocivil #filosofiadodireito em Parna… https://t.co/AX9L5D7ucS', 'Agradeço imensamente a todos os poucos amigos que tenho e ao maior Deus. \nCada passo dado, cada vitória conquistada… https://t.co/A6iaTDXeBB', 'Ao vivo\n18h\nAssista no site da https://t.co/bZawYP1S6c no https://t.co/tcrvZ7n8Aq e no YouTube em Parnamirim, Rio G… https://t.co/OtkcMh9swS', 'Acabou de publicar uma foto em Bant https://t.co/paMEYb2gik', 'Acabou de publicar uma foto em Parnamirim, Rio Grande do Norte https://t.co/s2ZNb8IZeu', 'Olá, bom dia em Parnamirim, Rio Grande do Norte https://t.co/hLyGHondvB', 'E hoje o dia amanheceu mais alegre, pois é o aniversário 🎂 da dona do sorriso mais contagiante que existe! Parabéns… https://t.co/3IgJyzPP5J', 'Vidinha da vovó!!😍😍 em Parnamirim, Rio Grande do Norte https://t.co/Loh0cMC5Zh', 'Sobre o retorno das aulas do @Angelonegros , como nossas aulas são com mais de 100 alunos o controle de distância p… https://t.co/deDXs39eS5', 'Leitura de domingo. em Parnamirim, Rio Grande do Norte https://t.co/hKCL7iregs', 'As operações táticas desempenhadas por aeronaves de asas rotativas são incursões operacionais de alto risco e seu s… https://t.co/mZf8vRvGRr', 'Churrascaria gaúcha pronta para lhe receber.\nBR 101 entrada de Monte Alegre RN\nAberta aos domingos...\nVotou, voltou… https://t.co/mJtXtGKkX4', 'Olá, bom dia em Parnamirim, Rio Grande do Norte https://t.co/nHBGVm0W1O', 'Santa missa ao vivo\n7h\nAssista em: https://t.co/bZawYP1S6c - Facebook e YouTube da LivreTV em Parnamirim, Rio Grand… https://t.co/ryX8amXwvB', 'Gostaria de informar que acabei de criar um canal no YouTube. Nele serão postados vídeos, assim como as próximas Li… https://t.co/gvL4CmgJ86']
-17.7652164,-48.7582083,['Fui desafiada pela amiga Gracielle Lopes gracielle.lopes.souza a selecionar e postar fotos de viagens que realizei,… https://t.co/UJLM5S9R3O', 'Fui desafiada pela amiga Gracielle Lopes gracielle.lopes.souza a selecionar e postar fotos de viagens que realizei,… https://t.co/yupPdrwlZX', 'Fui desafiada pela amiga Gracielle Lopes gracielle.lopes.souza a selecionar e postar fotos de viagens que realizei,… https://t.co/E6LmIgXVbd', '#rioquenteresorts #rioquente #goias #nosdoispelomundo #mylove❤️ #teamo #mylife em Rio Quente Resorts https://t.co/8EH1k4iAQs', '#tbt \nNUNCA FUI FORTE, SEMPRE FOI DEUS!\nBoa tarde! em Rio Quente Resorts https://t.co/LTzh2tVeju', 'Fui desafiada pela amiga Gracielle Lopes gracielle.lopes.souza a selecionar e postar fotos de viagens que realizei,… https://t.co/NjJtaP7VUF', 'A vida! \nAssim é  a vida! Daqui a pouco a página vira, o cenário muda...novos ventos, nova brisa, novos ares, novos… https://t.co/kb1bKuCw55', '83b90ad423a563cc207a6f8fb25c23c0af51c5040e1d85f8cc1758f8709e4ee52af3cb9b397e65ef53d3704b2987efa7f9e3d48dd37584f6db8… https://t.co/RC2J0Vfq9N']
-14.8152586,-39.0315338,['Culto de Celebração em Igreja Batista Missionária Nelson Costa https://t.co/PG0eO5fdzQ', 'Pidiéndole permiso a Jorge Amado para caminar hasta el Vesúvio 🍃 en Ilheus Bahia Brasil https://t.co/LjUJOn36Xg', 'Assembleia Sindatran Bahia em Ilhéus. Sucesso Total. Agradecido a Deus e a todos os colegas presentes. em Ilheus Ba… https://t.co/bDECnNWjAL', 'Ilhéus     #photoshoot #photographyeveryday #photographers #photos #photograph #photographie #nature… https://t.co/zq2ic474y4', 'A hipocrisia é generalizada, o governo brasileiro é uma piada nego!🔱🍃♎ em Ilheus Bahia Brasil https://t.co/N50lQV7PRu', 'A Rede Bandeirantes tem trabalhado para ampliar seus canais e atrás de atuação, principalmente no Nordeste. E Ilhéu… https://t.co/K4zn3oJMWS', 'Hoje é o dia dela. Minha princesa, esposa, amiga, companheira em todas as horas. Pense numa pessoa dinâmica, surpre… https://t.co/ZT6keydT01', 'Salmos 126:5 Os que com lágrimas semeiam com júbilo ceifarão. 6 Quem sai andando e chorando, enquanto semeia, volta… https://t.co/ALIeDLcS58', 'Às vezes bate uma saudade dela vey @pabllovittar 😔✌🏼 https://t.co/OE4cfneAVg']
0.1235176,-68.5455451,[]
-6.4136303,-68.259218,[]
